index,Sku,Style Id,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP
161,Os225_1434_3XL,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
162,Os229_1435_S,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
163,Os229_1435_M,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
164,Os229_1435_L,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
165,Os229_1435_XL,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
166,Os229_1435_2XL,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
167,Os229_1435_3XL,Os229_1435,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
168,Os200_5041_S,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
169,Os200_5041_M,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
170,Os200_5041_L,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
171,Os200_5041_XL,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
172,Os200_5041_2XL,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
173,Os200_5041_3XL,Os200_5041,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
174,Os188_5042_S,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
175,Os188_5042_M,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
176,Os188_5042_L,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
177,Os188_5042_XL,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
178,Os188_5042_2XL,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
179,Os188_5042_3XL,Os188_5042,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
180,Os208_5043_S,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
181,Os208_5043_M,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
182,Os208_5043_L,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
183,Os208_5043_XL,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
184,Os208_5043_2XL,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
185,Os208_5043_3XL,Os208_5043,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
186,Os183_5044_S,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
187,Os183_5044_M,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
188,Os183_5044_L,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
189,Os183_5044_XL,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
190,Os183_5044_2XL,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
191,Os183_5044_3XL,Os183_5044,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
192,Os198_5045_S,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
193,Os198_5045_M,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
194,Os198_5045_L,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
195,Os198_5045_XL,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
196,Os198_5045_2XL,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
197,Os198_5045_3XL,Os198_5045,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
198,Os199_5046_S,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
199,Os199_5046_M,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
200,Os199_5046_L,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
201,Os199_5046_XL,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
202,Os199_5046_2XL,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
203,Os199_5046_3XL,Os199_5046,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
204,Os170_5048_S,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
205,Os170_5048_M,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
206,Os170_5048_L,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
207,Os170_5048_XL,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
208,Os170_5048_2XL,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
209,Os170_5048_3XL,Os170_5048,Colors-7,Kurta,0.3,381,1538.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
210,Os235_1112_S,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
211,Os235_1112_M,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
212,Os235_1112_L,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
213,Os235_1112_XL,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
214,Os235_1112_2XL,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
215,Os235_1112_3XL,Os235_1112,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
216,Os233_1058_S,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
217,Os233_1058_M,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
218,Os233_1058_L,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
219,Os233_1058_XL,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
220,Os233_1058_2XL,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
221,Os233_1058_3XL,Os233_1058,Mix,Kurta,0.3,952,3858.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0,3995.0
222,Os179_1116_S,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
223,Os179_1116_M,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
224,Os179_1116_L,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
225,Os179_1116_XL,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
226,Os179_1116_2XL,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
227,Os179_1116_3XL,Os179_1116,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
228,Os210_3137_S,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
229,Os210_3137_M,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
230,Os210_3137_L,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
231,Os210_3137_XL,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
232,Os210_3137_2XL,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
233,Os210_3137_3XL,Os210_3137,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
234,Os177_1057_S,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
235,Os177_1057_M,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
236,Os177_1057_L,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
237,Os177_1057_XL,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
238,Os177_1057_2XL,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
239,Os177_1057_3XL,Os177_1057,Mix,Kurta,0.3,714,2878.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0
240,Os180_3134_S,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
241,Os180_3134_M,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
242,Os180_3134_L,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
243,Os180_3134_XL,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
244,Os180_3134_2XL,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
245,Os180_3134_3XL,Os180_3134,Mix,Kurta,0.3,519,2098.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
246,Os178_1115_S,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
247,Os178_1115_M,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
248,Os178_1115_L,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
249,Os178_1115_XL,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
250,Os178_1115_2XL,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
251,Os178_1115_3XL,Os178_1115,Mix,Kurta,0.3,595,2398.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
252,Os211_3011_S,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
253,Os211_3011_M,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
254,Os211_3011_L,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
255,Os211_3011_XL,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
256,Os211_3011_2XL,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
257,Os211_3011_3XL,Os211_3011,Mix,Kurta,0.3,467,1878.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0
258,Os171_1096_S,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
259,Os171_1096_M,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
260,Os171_1096_L,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
261,Os171_1096_XL,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
262,Os171_1096_2XL,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
263,Os171_1096_3XL,Os171_1096,Mix,Kurta,0.3,552,2238.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
264,Os184_1127_S,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
265,Os184_1127_M,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
266,Os184_1127_L,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
267,Os184_1127_XL,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
268,Os184_1127_2XL,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
269,Os184_1127_3XL,Os184_1127,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
270,Os231_1384_S,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
271,Os231_1384_M,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
272,Os231_1384_L,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
273,Os231_1384_XL,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
274,Os231_1384_2XL,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
275,Os231_1384_3XL,Os231_1384,Mix,Kurta Set,0.4,662,2678.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
276,Os186_1377_S,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
277,Os186_1377_M,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
278,Os186_1377_L,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
279,Os186_1377_XL,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
280,Os186_1377_2XL,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
281,Os186_1377_3XL,Os186_1377,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
282,Os185_1105_S,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
283,Os185_1105_M,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
284,Os185_1105_L,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
285,Os185_1105_XL,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
286,Os185_1105_2XL,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
287,Os185_1105_3XL,Os185_1105,Mix,Kurta,0.3,529,2138.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
288,Os190_1128_S,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
289,Os190_1128_M,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
290,Os190_1128_L,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
291,Os190_1128_XL,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
292,Os190_1128_2XL,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
293,Os190_1128_3XL,Os190_1128,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
294,Os192_1124_S,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
295,Os192_1124_M,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
296,Os192_1124_L,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
297,Os192_1124_XL,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
298,Os192_1124_2XL,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
299,Os192_1124_3XL,Os192_1124,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
300,Os172_1092_S,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
301,Os172_1092_M,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
302,Os172_1092_L,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
303,Os172_1092_XL,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
304,Os172_1092_2XL,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
305,Os172_1092_3XL,Os172_1092,Mix,Kurta,0.3,570,2298.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
306,Os176_1015_S,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
307,Os176_1015_M,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
308,Os176_1015_L,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
309,Os176_1015_XL,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
310,Os176_1015_2XL,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
311,Os176_1015_3XL,Os176_1015,Mix,Kurta,0.3,724,2918.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0
312,Os196_1371_S,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
313,Os196_1371_M,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
314,Os196_1371_L,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
315,Os196_1371_XL,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
316,Os196_1371_2XL,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
317,Os196_1371_3XL,Os196_1371,Mix,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
318,Os193_1062_S,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
319,Os193_1062_M,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
320,Os193_1062_L,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
321,Os193_1062_XL,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
322,Os193_1062_2XL,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
323,Os193_1062_3XL,Os193_1062,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
324,Os205_1054_S,Os205_1054,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
